No,RASdeg,DESdeg,RAJ2000,DEJ2000,RAWdeg,DEWdeg,z,M1450,imag,e_imag,SDSS,KOAjobID,extracted,use
84,42.1973496589,-5.23756696352,42.19734999999999,-5.237566666666666,42.1973255,-5.2375455,3.51,-28.109396000000004,17.424072,0.021819,J024847.36-051415.2,,,
85,69.0996611122,-0.0674690713433,69.0996625,-0.06746944444444443,69.0996915,-0.06743049999999999,3.85,-28.104629,17.620167000000006,0.010248,J043623.91-000402.8,,,
86,19.3473778518,-8.69229871044,19.347379166666666,-8.6923,19.3473863,-8.6923213,3.1630000000000003,-28.094906,17.231989000000002,0.018256,J011723.37-084132.2,30322.0,True,check
87,120.990593027,39.139735204699996,120.99059166666665,39.13973611111111,120.9905607,39.1397614,2.975,-28.094112,17.103369,0.019026,J080357.74+390823.0,,,
88,142.310417371,28.4247634228,142.3104166666666,28.42476388888889,142.3103987,28.4247779,3.395,-28.082256,17.410254000000002,0.014094999999999996,J092914.50+282529.1,,,
89,204.58362044,56.1973419953,204.58362083333333,56.19734166666666,204.5838103,56.19736700000001,3.801,-28.082011,17.61065,0.012116,J133820.06+561150.4,,,
90,62.265046671499995,14.8636260752,62.26504583333333,14.863624999999995,62.265193,14.863729800000002,4.21,-28.078622,17.84715,0.017096,J040903.61+145149.0,,,
91,164.311756626,44.0566225554,164.31175833333333,44.056622222222224,164.311732,44.0566285,3.34,-28.076698,17.377754,0.016663,J105714.82+440323.8,,,
92,168.74087552700001,78.9857618511,168.740875,78.9857611111111,168.7408691,78.9857545,3.05,-28.073047,17.179333,0.013483000000000002,J111457.81+785908.7,,,
93,180.434862347,1.26990390285,180.4348625,1.2699027777777776,180.4348561,1.2699546999999998,3.233,-28.069745,17.298681,0.014819,J120144.36+011611.6,17087.0,True,False
94,249.96050477400001,43.6676977805,249.96050416666665,43.66769722222222,249.9605034,43.6677118,3.99,-28.066911,17.731148,0.013806,J163950.52+434003.7,,,
95,162.456086214,59.5774345165,162.45608749999997,59.57743333333333,162.45608810000004,59.57742560000001,3.539,-28.059663,17.482637,0.011271,J104949.46+593438.7,,,
96,225.884084218,36.688353436199996,225.8840833333333,36.68835277777777,225.88407200000003,36.6883618,3.257,-28.056975,17.32809,0.018257,J150332.18+364118.0,,,
97,10.0905602671,-3.58093360258,10.090558333333332,-3.5809333333333333,10.0905432,-3.5809333,3.3,-28.0496,17.370403,0.01921,J004021.73-033451.3,,,
98,218.317166632,31.523984098499998,218.31716666666665,31.52398333333333,218.31721690000003,31.5239875,2.948,-28.047603,17.133268,0.019863,J143316.12+313126.3,,,
99,317.195670349,-2.02078796337,317.19567083333334,-2.0207888888888887,317.1956647,-2.0207791,3.46,-28.044852,17.473770000000002,0.01365,J210846.96-020114.8,,,
100,223.537318644,51.245491315100004,223.53731666666664,51.24549166666666,223.5373378,51.24548400000001,3.64,-28.038028000000004,17.553644,0.015613,J145408.95+511443.7,,,
101,338.537475307,0.000469774950035,338.537475,-0.0004694444444444443,338.5374631,0.000464,3.025,-28.026113,17.210312,0.019146,J223408.99+000001.6,,,
102,46.20774186550001,-0.137097013358,46.207741666666664,-0.1370972222222222,46.2077401,-0.1370699,3.2951,-28.025863,17.38999,0.012119,J030449.85-000813.5,,,
103,45.9210409339,-0.389417043046,45.92104166666666,-0.3894166666666666,45.9210253,-0.3893945,3.2267,-28.022568,17.342215,0.018064,J030341.05-002321.9,19652.0,True,check
104,346.93357309699996,12.8849823365,346.933575,12.88498333333333,346.93359289999995,12.8849919,3.07,-28.020471,17.24674,0.022271,J230744.05+125305.9,,,
105,11.0180603702,33.3966278045,11.018058333333332,33.396627777777766,11.0180485,33.396624100000004,2.8216,-28.019424,17.074576999999998,0.012106,J004404.33+332347.8,,,
106,215.67927326900002,44.289286535500004,215.679275,44.289286111111096,215.6792961,44.2892693,3.615,-28.014891,17.56286,0.014365,J142243.02+441721.4,,,
107,3.29626328258,20.895205411400003,3.2962625,20.895205555555552,3.2962261,20.8952423,3.52,-28.010543,17.525988,0.015191,J001311.10+205342.7,,,
108,149.717484803,12.0458451815,149.71748333333332,12.045844444444445,149.7174741,12.0458646,3.298,-28.007206,17.411432,0.028176,J095852.19+120245.0,,,
109,24.10222491630001,15.465298243800001,24.102225,15.46529722222222,24.1022303,15.4653085,3.3,-28.004742,17.415722,0.016638,J013624.53+152755.0,,,
110,189.47844111400002,8.6852188094,189.47844166666664,8.685219444444442,189.478427,8.6852001,2.883,-28.002326,17.13736,0.013839,J123754.82+084106.7,,,
111,213.33774089099998,9.368018846210001,213.33774166666663,9.368019444444442,213.3377398,9.3680425,3.327,-27.992083,17.45284,0.022094,J141321.05+092204.8,,,
112,38.6036098602,23.6720599929,38.60360833333333,23.672061111111113,38.6036307,23.6720347,2.82,-27.989488,17.104742,0.014147,J023424.86+234019.4,,,
113,135.262243304,35.8245956031,135.26224166666665,35.824594444444436,135.2621283,35.8246307,3.114,-27.98687,17.309729,0.021328,J090102.93+354928.5,,,
114,48.279753112799995,2.75423316089,48.27975416666666,2.754233333333333,48.2797658,2.7542531,3.15,-27.985643,17.335588,0.014672,J031307.14+024515.2,,,
115,18.9589133255,26.3375138595,18.9589125,26.33751388888889,18.958932,26.3375312,3.1,-27.975259,17.311985,0.016062,J011550.13+262015.0,,,
116,181.181807355,65.3321368591,181.18180833333332,65.3321361111111,181.1818288,65.33218760000001,3.65,-27.971274,17.628912,0.010039,J120443.63+651955.6,,,
117,170.042913814,-13.7738719926,170.04291249999997,-13.77387222222222,170.0429574,-13.7738506,3.958,-27.965285,17.8133,0.014055000000000002,J112010.29-134625.9,123929.0,True,False
118,199.809175342,52.033361221999996,199.809175,52.033361111111105,199.80920580000003,52.0333626,3.91,-27.964984,17.787767000000006,0.012192,J131914.20+520200.1,,,
119,131.973706276,27.6151633358,131.97370833333332,27.615163888888887,131.9737542,27.6151483,3.87,-27.961072,17.769522,0.022678,J084753.69+273654.5,,,
120,155.855483217,51.7141861387,155.85548333333332,51.7141861111111,155.8554126,51.7141758,3.465,-27.952882,17.56748,0.01725,J102325.31+514251.0,,,
121,315.027489622,2.7094179829,315.02749166666666,2.7094166666666664,315.0275038000001,2.7093769,3.725,-27.949397,17.688935999999995,0.009711,J210006.59+024233.9,,,
122,345.75605136800004,-9.658533361729999,345.75605,-9.658533333333333,345.7560657,-9.6586174,3.455,-27.948711,17.568502,0.013345,J230301.45-093930.7,,,
